time,open,high,low,close,tick_volume,spread,real_volume
2024-10-27 22:57:00+00:00,42463.0,42463.0,42462.0,42462.0,7.0,2,0.0
2024-10-27 22:58:00+00:00,42461.0,42466.0,42461.0,42463.0,25.0,2,0.0
2024-10-27 22:59:00+00:00,42466.0,42468.0,42466.0,42468.0,9.0,2,0.0
2024-10-27 23:00:00+00:00,42467.0,42474.0,42467.0,42474.0,36.0,2,0.0
2024-10-27 23:01:00+00:00,42473.0,42473.0,42465.0,42466.0,20.0,2,0.0
2024-10-27 23:02:00+00:00,42466.0,42469.0,42466.0,42469.0,6.0,2,0.0
2024-10-27 23:03:00+00:00,42472.0,42472.0,42468.0,42471.0,12.0,2,0.0
2024-10-27 23:04:00+00:00,42469.0,42469.0,42462.0,42466.0,22.0,2,0.0
2024-10-27 23:05:00+00:00,42466.0,42467.0,42465.0,42467.0,6.0,2,0.0
2024-10-27 23:06:00+00:00,42467.0,42467.0,42466.0,42466.0,4.0,2,0.0
2024-10-27 23:07:00+00:00,42466.0,42468.0,42465.0,42466.0,12.0,2,0.0
2024-10-27 23:08:00+00:00,42467.0,42467.0,42463.0,42467.0,25.0,2,0.0
2024-10-27 23:09:00+00:00,42467.0,42468.0,42465.0,42466.0,19.0,2,0.0
2024-10-27 23:10:00+00:00,42467.0,42467.0,42460.0,42463.0,19.0,2,0.0
2024-10-27 23:11:00+00:00,42464.0,42464.0,42461.0,42461.0,10.0,2,0.0
2024-10-27 23:12:00+00:00,42462.0,42467.0,42462.0,42467.0,9.0,2,0.0
2024-10-27 23:13:00+00:00,42467.0,42467.0,42466.0,42466.0,3.0,2,0.0
2024-10-27 23:14:00+00:00,42465.0,42468.0,42465.0,42467.0,20.0,2,0.0
2024-10-27 23:15:00+00:00,42468.0,42471.0,42468.0,42469.0,10.0,2,0.0
2024-10-27 23:16:00+00:00,42471.0,42474.0,42470.0,42473.0,6.0,2,0.0
2024-10-27 23:17:00+00:00,42474.0,42474.0,42473.0,42474.0,4.0,2,0.0
2024-10-27 23:18:00+00:00,42475.0,42483.0,42475.0,42480.0,31.0,2,0.0
2024-10-27 23:19:00+00:00,42482.0,42483.0,42480.0,42482.0,12.0,2,0.0
2024-10-27 23:20:00+00:00,42481.0,42481.0,42478.0,42479.0,12.0,2,0.0
2024-10-27 23:21:00+00:00,42478.0,42478.0,42474.0,42475.0,9.0,2,0.0
2024-10-27 23:22:00+00:00,42475.0,42476.0,42473.0,42473.0,7.0,2,0.0
2024-10-27 23:23:00+00:00,42473.0,42474.0,42473.0,42474.0,4.0,2,0.0
2024-10-27 23:24:00+00:00,42474.0,42474.0,42474.0,42474.0,5.0,2,0.0
2024-10-27 23:25:00+00:00,42472.0,42472.0,42470.0,42470.0,7.0,2,0.0
2024-10-27 23:26:00+00:00,42470.0,42472.0,42470.0,42472.0,6.0,2,0.0
2024-10-27 23:27:00+00:00,42472.0,42477.0,42471.0,42477.0,7.0,2,0.0
2024-10-27 23:28:00+00:00,42476.0,42480.0,42476.0,42478.0,14.0,2,0.0
2024-10-27 23:29:00+00:00,42477.0,42477.0,42475.0,42475.0,12.0,2,0.0
2024-10-27 23:30:00+00:00,42476.0,42478.0,42474.0,42475.0,39.0,2,0.0
2024-10-27 23:31:00+00:00,42475.0,42479.0,42471.0,42476.0,37.0,2,0.0
2024-10-27 23:32:00+00:00,42475.0,42476.0,42474.0,42476.0,11.0,2,0.0
2024-10-27 23:33:00+00:00,42478.0,42479.0,42477.0,42477.0,8.0,2,0.0
2024-10-27 23:34:00+00:00,42477.0,42477.0,42475.0,42476.0,11.0,2,0.0
2024-10-27 23:35:00+00:00,42475.0,42476.0,42475.0,42476.0,7.0,2,0.0
2024-10-27 23:36:00+00:00,42474.0,42474.0,42473.0,42473.0,2.0,2,0.0
2024-10-27 23:37:00+00:00,42472.0,42473.0,42469.0,42470.0,17.0,2,0.0
2024-10-27 23:38:00+00:00,42469.0,42470.0,42469.0,42470.0,5.0,2,0.0
2024-10-27 23:39:00+00:00,42469.0,42471.0,42468.0,42471.0,16.0,2,0.0
2024-10-27 23:40:00+00:00,42472.0,42472.0,42470.0,42470.0,14.0,2,0.0
2024-10-27 23:41:00+00:00,42470.0,42470.0,42465.0,42465.0,17.0,2,0.0
2024-10-27 23:42:00+00:00,42465.0,42466.0,42465.0,42466.0,7.0,2,0.0
2024-10-27 23:43:00+00:00,42467.0,42467.0,42465.0,42465.0,7.0,2,0.0
2024-10-27 23:44:00+00:00,42465.0,42465.0,42463.0,42465.0,10.0,2,0.0
2024-10-27 23:45:00+00:00,42465.0,42465.0,42461.0,42462.0,17.0,2,0.0
2024-10-27 23:46:00+00:00,42462.0,42462.0,42448.0,42450.0,71.0,2,0.0
2024-10-27 23:47:00+00:00,42449.0,42450.0,42446.0,42450.0,55.0,2,0.0
2024-10-27 23:48:00+00:00,42451.0,42452.0,42449.0,42451.0,14.0,2,0.0
2024-10-27 23:49:00+00:00,42449.0,42449.0,42443.0,42446.0,48.0,2,0.0
2024-10-27 23:50:00+00:00,42447.0,42447.0,42439.0,42439.0,34.0,2,0.0
2024-10-27 23:51:00+00:00,42439.0,42442.0,42435.0,42442.0,35.0,2,0.0
2024-10-27 23:52:00+00:00,42441.0,42442.0,42438.0,42440.0,16.0,2,0.0
2024-10-27 23:53:00+00:00,42442.0,42444.0,42440.0,42442.0,26.0,2,0.0
2024-10-27 23:54:00+00:00,42441.0,42442.0,42441.0,42442.0,5.0,2,0.0
2024-10-27 23:55:00+00:00,42444.0,42446.0,42444.0,42444.0,6.0,2,0.0
2024-10-27 23:56:00+00:00,42444.0,42445.0,42444.0,42445.0,6.0,2,0.0
2024-10-27 23:57:00+00:00,42447.0,42452.0,42446.0,42451.0,25.0,2,0.0
2024-10-27 23:58:00+00:00,42450.0,42453.0,42448.0,42448.0,13.0,2,0.0
2024-10-27 23:59:00+00:00,42449.0,42449.0,42447.0,42448.0,12.0,2,0.0
2024-10-28 00:00:00+00:00,42447.0,42447.0,42442.0,42446.0,34.0,2,0.0
2024-10-28 00:01:00+00:00,42445.0,42448.0,42445.0,42448.0,22.0,2,0.0
2024-10-28 00:02:00+00:00,42450.0,42456.0,42450.0,42453.0,34.0,2,0.0
2024-10-28 00:03:00+00:00,42454.0,42463.0,42452.0,42463.0,30.0,2,0.0
2024-10-28 00:04:00+00:00,42465.0,42469.0,42462.0,42469.0,38.0,2,0.0
2024-10-28 00:05:00+00:00,42467.0,42469.0,42460.0,42468.0,61.0,2,0.0
2024-10-28 00:06:00+00:00,42468.0,42480.0,42468.0,42480.0,38.0,2,0.0
2024-10-28 00:07:00+00:00,42479.0,42499.0,42479.0,42493.0,135.0,2,0.0
2024-10-28 00:08:00+00:00,42492.0,42497.0,42488.0,42492.0,47.0,2,0.0
2024-10-28 00:09:00+00:00,42491.0,42499.0,42490.0,42494.0,25.0,2,0.0
2024-10-28 00:10:00+00:00,42493.0,42493.0,42490.0,42492.0,18.0,2,0.0
2024-10-28 00:11:00+00:00,42495.0,42501.0,42495.0,42500.0,35.0,2,0.0
2024-10-28 00:12:00+00:00,42500.0,42507.0,42500.0,42504.0,43.0,2,0.0
2024-10-28 00:13:00+00:00,42501.0,42505.0,42499.0,42503.0,31.0,2,0.0
2024-10-28 00:14:00+00:00,42502.0,42503.0,42496.0,42496.0,9.0,2,0.0
2024-10-28 00:15:00+00:00,42496.0,42507.0,42496.0,42504.0,50.0,2,0.0
2024-10-28 00:16:00+00:00,42506.0,42513.0,42505.0,42510.0,57.0,2,0.0
2024-10-28 00:17:00+00:00,42509.0,42513.0,42509.0,42510.0,43.0,2,0.0
2024-10-28 00:18:00+00:00,42508.0,42509.0,42499.0,42499.0,28.0,2,0.0
2024-10-28 00:19:00+00:00,42500.0,42505.0,42499.0,42501.0,23.0,2,0.0
2024-10-28 00:20:00+00:00,42500.0,42500.0,42496.0,42500.0,17.0,2,0.0
2024-10-28 00:21:00+00:00,42501.0,42510.0,42501.0,42507.0,34.0,2,0.0
2024-10-28 00:22:00+00:00,42506.0,42511.0,42504.0,42505.0,21.0,2,0.0
2024-10-28 00:23:00+00:00,42505.0,42505.0,42502.0,42503.0,18.0,2,0.0
2024-10-28 00:24:00+00:00,42504.0,42508.0,42503.0,42507.0,13.0,2,0.0
2024-10-28 00:25:00+00:00,42508.0,42508.0,42506.0,42507.0,4.0,2,0.0
2024-10-28 00:26:00+00:00,42506.0,42509.0,42504.0,42509.0,30.0,2,0.0
2024-10-28 00:27:00+00:00,42508.0,42511.0,42506.0,42507.0,10.0,2,0.0
2024-10-28 00:28:00+00:00,42507.0,42509.0,42505.0,42509.0,8.0,2,0.0
2024-10-28 00:29:00+00:00,42509.0,42511.0,42508.0,42508.0,16.0,2,0.0
2024-10-28 00:30:00+00:00,42509.0,42514.0,42509.0,42512.0,31.0,2,0.0
2024-10-28 00:31:00+00:00,42511.0,42516.0,42511.0,42512.0,25.0,2,0.0
2024-10-28 00:32:00+00:00,42514.0,42537.0,42514.0,42525.0,174.0,2,0.0
2024-10-28 00:33:00+00:00,42526.0,42527.0,42522.0,42523.0,20.0,2,0.0
2024-10-28 00:34:00+00:00,42524.0,42525.0,42521.0,42521.0,8.0,2,0.0
2024-10-28 00:35:00+00:00,42520.0,42520.0,42510.0,42511.0,38.0,2,0.0
2024-10-28 00:36:00+00:00,42510.0,42510.0,42505.0,42506.0,13.0,2,0.0
2024-10-28 00:37:00+00:00,42506.0,42506.0,42502.0,42502.0,10.0,2,0.0
2024-10-28 00:38:00+00:00,42501.0,42504.0,42501.0,42503.0,6.0,2,0.0
2024-10-28 00:39:00+00:00,42504.0,42509.0,42504.0,42508.0,28.0,2,0.0
2024-10-28 00:40:00+00:00,42507.0,42509.0,42506.0,42508.0,10.0,2,0.0
2024-10-28 00:41:00+00:00,42507.0,42508.0,42504.0,42504.0,11.0,2,0.0
2024-10-28 00:42:00+00:00,42504.0,42508.0,42503.0,42508.0,28.0,2,0.0
2024-10-28 00:43:00+00:00,42507.0,42509.0,42507.0,42509.0,46.0,2,0.0
2024-10-28 00:44:00+00:00,42508.0,42509.0,42507.0,42507.0,12.0,2,0.0
2024-10-28 00:45:00+00:00,42507.0,42513.0,42507.0,42513.0,24.0,2,0.0
2024-10-28 00:46:00+00:00,42512.0,42513.0,42511.0,42513.0,9.0,2,0.0
2024-10-28 00:47:00+00:00,42513.0,42515.0,42510.0,42514.0,59.0,2,0.0
2024-10-28 00:48:00+00:00,42514.0,42515.0,42512.0,42513.0,25.0,2,0.0
2024-10-28 00:49:00+00:00,42513.0,42517.0,42513.0,42516.0,9.0,2,0.0
2024-10-28 00:50:00+00:00,42513.0,42519.0,42511.0,42518.0,39.0,2,0.0
2024-10-28 00:51:00+00:00,42518.0,42519.0,42516.0,42516.0,15.0,2,0.0
2024-10-28 00:52:00+00:00,42517.0,42517.0,42515.0,42515.0,3.0,2,0.0
2024-10-28 00:53:00+00:00,42513.0,42517.0,42513.0,42516.0,26.0,2,0.0
2024-10-28 00:54:00+00:00,42515.0,42516.0,42512.0,42513.0,10.0,2,0.0
2024-10-28 00:55:00+00:00,42512.0,42515.0,42509.0,42515.0,28.0,2,0.0
2024-10-28 00:56:00+00:00,42515.0,42516.0,42509.0,42509.0,27.0,2,0.0
2024-10-28 00:57:00+00:00,42508.0,42508.0,42497.0,42497.0,57.0,2,0.0
2024-10-28 00:58:00+00:00,42499.0,42502.0,42499.0,42499.0,12.0,2,0.0
2024-10-28 00:59:00+00:00,42498.0,42501.0,42496.0,42499.0,25.0,2,0.0
2024-10-28 01:00:00+00:00,42498.0,42499.0,42494.0,42499.0,43.0,2,0.0
2024-10-28 01:01:00+00:00,42498.0,42498.0,42493.0,42495.0,17.0,2,0.0
2024-10-28 01:02:00+00:00,42497.0,42503.0,42497.0,42501.0,28.0,2,0.0
2024-10-28 01:03:00+00:00,42500.0,42513.0,42499.0,42501.0,132.0,2,0.0
2024-10-28 01:04:00+00:00,42503.0,42505.0,42502.0,42503.0,6.0,2,0.0
2024-10-28 01:05:00+00:00,42506.0,42515.0,42505.0,42514.0,62.0,2,0.0
2024-10-28 01:06:00+00:00,42514.0,42524.0,42514.0,42519.0,46.0,2,0.0
2024-10-28 01:07:00+00:00,42520.0,42521.0,42514.0,42515.0,40.0,2,0.0
2024-10-28 01:08:00+00:00,42517.0,42525.0,42516.0,42522.0,60.0,2,0.0
2024-10-28 01:09:00+00:00,42521.0,42521.0,42519.0,42520.0,8.0,2,0.0
2024-10-28 01:10:00+00:00,42519.0,42520.0,42515.0,42516.0,10.0,2,0.0
2024-10-28 01:11:00+00:00,42515.0,42515.0,42511.0,42512.0,11.0,2,0.0
2024-10-28 01:12:00+00:00,42511.0,42513.0,42511.0,42513.0,4.0,2,0.0
2024-10-28 01:13:00+00:00,42513.0,42521.0,42513.0,42521.0,10.0,2,0.0
2024-10-28 01:14:00+00:00,42519.0,42523.0,42515.0,42515.0,45.0,2,0.0
2024-10-28 01:15:00+00:00,42514.0,42514.0,42512.0,42514.0,20.0,2,0.0
2024-10-28 01:16:00+00:00,42515.0,42515.0,42509.0,42510.0,10.0,2,0.0
2024-10-28 01:17:00+00:00,42509.0,42510.0,42507.0,42508.0,12.0,2,0.0
2024-10-28 01:18:00+00:00,42508.0,42508.0,42505.0,42507.0,8.0,2,0.0
2024-10-28 01:19:00+00:00,42508.0,42508.0,42506.0,42508.0,5.0,2,0.0
2024-10-28 01:20:00+00:00,42505.0,42506.0,42502.0,42505.0,19.0,2,0.0
2024-10-28 01:21:00+00:00,42506.0,42507.0,42505.0,42505.0,8.0,2,0.0
2024-10-28 01:22:00+00:00,42504.0,42509.0,42504.0,42505.0,16.0,2,0.0
2024-10-28 01:23:00+00:00,42506.0,42506.0,42504.0,42504.0,5.0,2,0.0
2024-10-28 01:24:00+00:00,42504.0,42505.0,42502.0,42502.0,6.0,2,0.0
2024-10-28 01:25:00+00:00,42504.0,42505.0,42503.0,42503.0,7.0,2,0.0
2024-10-28 01:26:00+00:00,42502.0,42502.0,42501.0,42501.0,3.0,2,0.0
2024-10-28 01:27:00+00:00,42503.0,42508.0,42503.0,42507.0,10.0,2,0.0
2024-10-28 01:28:00+00:00,42507.0,42508.0,42507.0,42508.0,3.0,2,0.0
2024-10-28 01:29:00+00:00,42508.0,42508.0,42502.0,42504.0,7.0,2,0.0
2024-10-28 01:30:00+00:00,42505.0,42507.0,42504.0,42507.0,6.0,2,0.0
2024-10-28 01:31:00+00:00,42508.0,42509.0,42508.0,42509.0,7.0,2,0.0
2024-10-28 01:32:00+00:00,42510.0,42510.0,42505.0,42505.0,6.0,2,0.0
2024-10-28 01:33:00+00:00,42506.0,42507.0,42505.0,42506.0,8.0,2,0.0
2024-10-28 01:34:00+00:00,42506.0,42506.0,42504.0,42504.0,7.0,2,0.0
2024-10-28 01:35:00+00:00,42505.0,42505.0,42500.0,42501.0,8.0,2,0.0
2024-10-28 01:36:00+00:00,42501.0,42501.0,42495.0,42497.0,16.0,2,0.0
2024-10-28 01:37:00+00:00,42499.0,42500.0,42498.0,42500.0,6.0,2,0.0
2024-10-28 01:38:00+00:00,42500.0,42501.0,42500.0,42501.0,4.0,2,0.0
2024-10-28 01:39:00+00:00,42497.0,42499.0,42497.0,42499.0,2.0,2,0.0
2024-10-28 01:40:00+00:00,42501.0,42501.0,42499.0,42501.0,18.0,2,0.0
2024-10-28 01:41:00+00:00,42501.0,42502.0,42500.0,42500.0,4.0,2,0.0
2024-10-28 01:42:00+00:00,42499.0,42500.0,42496.0,42496.0,18.0,2,0.0
2024-10-28 01:43:00+00:00,42497.0,42498.0,42492.0,42494.0,15.0,2,0.0
2024-10-28 01:44:00+00:00,42495.0,42499.0,42494.0,42499.0,21.0,2,0.0
2024-10-28 01:45:00+00:00,42500.0,42500.0,42494.0,42494.0,23.0,2,0.0
2024-10-28 01:46:00+00:00,42498.0,42499.0,42496.0,42497.0,29.0,2,0.0
2024-10-28 01:47:00+00:00,42497.0,42497.0,42495.0,42496.0,4.0,2,0.0
2024-10-28 01:48:00+00:00,42495.0,42496.0,42494.0,42496.0,6.0,2,0.0
2024-10-28 01:49:00+00:00,42496.0,42496.0,42495.0,42495.0,5.0,2,0.0
2024-10-28 01:50:00+00:00,42493.0,42496.0,42491.0,42495.0,19.0,2,0.0
2024-10-28 01:51:00+00:00,42495.0,42495.0,42493.0,42494.0,10.0,2,0.0
2024-10-28 01:52:00+00:00,42494.0,42494.0,42490.0,42490.0,15.0,2,0.0
2024-10-28 01:53:00+00:00,42492.0,42496.0,42492.0,42495.0,6.0,2,0.0
2024-10-28 01:54:00+00:00,42494.0,42495.0,42493.0,42494.0,13.0,2,0.0
2024-10-28 01:55:00+00:00,42493.0,42495.0,42493.0,42495.0,5.0,2,0.0
2024-10-28 01:56:00+00:00,42496.0,42497.0,42496.0,42496.0,6.0,2,0.0
2024-10-28 01:57:00+00:00,42497.0,42498.0,42496.0,42498.0,12.0,2,0.0
2024-10-28 01:58:00+00:00,42497.0,42498.0,42497.0,42497.0,7.0,2,0.0
2024-10-28 01:59:00+00:00,42497.0,42497.0,42496.0,42496.0,6.0,2,0.0
2024-10-28 02:00:00+00:00,42497.0,42498.0,42491.0,42493.0,29.0,2,0.0
2024-10-28 02:01:00+00:00,42495.0,42495.0,42488.0,42494.0,29.0,2,0.0
2024-10-28 02:02:00+00:00,42494.0,42503.0,42494.0,42502.0,59.0,2,0.0
2024-10-28 02:03:00+00:00,42503.0,42505.0,42495.0,42495.0,17.0,2,0.0
2024-10-28 02:04:00+00:00,42497.0,42504.0,42497.0,42503.0,16.0,2,0.0
2024-10-28 02:05:00+00:00,42503.0,42509.0,42503.0,42505.0,36.0,2,0.0
2024-10-28 02:06:00+00:00,42503.0,42504.0,42502.0,42503.0,13.0,2,0.0
2024-10-28 02:07:00+00:00,42505.0,42509.0,42505.0,42509.0,15.0,2,0.0
2024-10-28 02:08:00+00:00,42509.0,42510.0,42508.0,42509.0,8.0,2,0.0
2024-10-28 02:09:00+00:00,42508.0,42509.0,42506.0,42508.0,17.0,2,0.0
2024-10-28 02:10:00+00:00,42507.0,42507.0,42500.0,42500.0,18.0,2,0.0
2024-10-28 02:11:00+00:00,42500.0,42502.0,42499.0,42499.0,11.0,2,0.0
2024-10-28 02:12:00+00:00,42498.0,42503.0,42498.0,42500.0,12.0,2,0.0
2024-10-28 02:13:00+00:00,42499.0,42500.0,42495.0,42500.0,19.0,2,0.0
2024-10-28 02:14:00+00:00,42501.0,42501.0,42499.0,42499.0,4.0,2,0.0
2024-10-28 02:15:00+00:00,42500.0,42500.0,42499.0,42500.0,5.0,2,0.0
2024-10-28 02:16:00+00:00,42502.0,42503.0,42501.0,42503.0,8.0,2,0.0
2024-10-28 02:17:00+00:00,42504.0,42505.0,42503.0,42504.0,7.0,2,0.0
2024-10-28 02:18:00+00:00,42504.0,42504.0,42503.0,42504.0,5.0,2,0.0
2024-10-28 02:19:00+00:00,42505.0,42505.0,42503.0,42503.0,3.0,2,0.0
2024-10-28 02:20:00+00:00,42502.0,42502.0,42502.0,42502.0,1.0,2,0.0
2024-10-28 02:21:00+00:00,42501.0,42503.0,42501.0,42501.0,10.0,2,0.0
2024-10-28 02:22:00+00:00,42499.0,42500.0,42497.0,42500.0,13.0,2,0.0
2024-10-28 02:23:00+00:00,42500.0,42500.0,42499.0,42499.0,8.0,2,0.0
2024-10-28 02:24:00+00:00,42499.0,42499.0,42497.0,42498.0,7.0,2,0.0
2024-10-28 02:25:00+00:00,42496.0,42496.0,42491.0,42491.0,12.0,2,0.0
2024-10-28 02:26:00+00:00,42491.0,42492.0,42491.0,42492.0,3.0,2,0.0
2024-10-28 02:27:00+00:00,42493.0,42494.0,42493.0,42494.0,4.0,2,0.0
2024-10-28 02:28:00+00:00,42495.0,42495.0,42490.0,42490.0,3.0,2,0.0
2024-10-28 02:29:00+00:00,42490.0,42490.0,42487.0,42487.0,6.0,2,0.0
2024-10-28 02:30:00+00:00,42486.0,42491.0,42486.0,42491.0,15.0,2,0.0
2024-10-28 02:31:00+00:00,42489.0,42490.0,42489.0,42489.0,10.0,2,0.0
2024-10-28 02:32:00+00:00,42490.0,42491.0,42490.0,42491.0,3.0,2,0.0
2024-10-28 02:33:00+00:00,42492.0,42495.0,42492.0,42495.0,15.0,2,0.0
2024-10-28 02:34:00+00:00,42495.0,42498.0,42495.0,42497.0,6.0,2,0.0
2024-10-28 02:35:00+00:00,42497.0,42499.0,42496.0,42499.0,10.0,2,0.0
2024-10-28 02:36:00+00:00,42502.0,42505.0,42502.0,42505.0,8.0,2,0.0
2024-10-28 02:37:00+00:00,42503.0,42504.0,42503.0,42504.0,4.0,2,0.0
2024-10-28 02:38:00+00:00,42506.0,42507.0,42506.0,42507.0,2.0,2,0.0
2024-10-28 02:39:00+00:00,42505.0,42505.0,42505.0,42505.0,1.0,2,0.0
2024-10-28 02:40:00+00:00,42505.0,42506.0,42505.0,42506.0,4.0,2,0.0
2024-10-28 02:41:00+00:00,42503.0,42503.0,42503.0,42503.0,2.0,2,0.0
2024-10-28 02:42:00+00:00,42502.0,42503.0,42502.0,42503.0,6.0,2,0.0
2024-10-28 02:43:00+00:00,42504.0,42504.0,42504.0,42504.0,1.0,2,0.0
2024-10-28 02:44:00+00:00,42503.0,42503.0,42501.0,42501.0,5.0,2,0.0
2024-10-28 02:45:00+00:00,42502.0,42505.0,42502.0,42505.0,6.0,2,0.0
2024-10-28 02:46:00+00:00,42506.0,42506.0,42505.0,42506.0,6.0,2,0.0
2024-10-28 02:47:00+00:00,42507.0,42508.0,42506.0,42507.0,10.0,2,0.0
2024-10-28 02:48:00+00:00,42508.0,42508.0,42508.0,42508.0,3.0,2,0.0
2024-10-28 02:49:00+00:00,42508.0,42508.0,42508.0,42508.0,1.0,2,0.0
2024-10-28 02:50:00+00:00,42506.0,42506.0,42504.0,42505.0,6.0,2,0.0
2024-10-28 02:51:00+00:00,42504.0,42504.0,42503.0,42504.0,4.0,2,0.0
2024-10-28 02:52:00+00:00,42504.0,42504.0,42504.0,42504.0,2.0,2,0.0
2024-10-28 02:53:00+00:00,42506.0,42506.0,42503.0,42503.0,3.0,2,0.0
2024-10-28 02:54:00+00:00,42504.0,42507.0,42504.0,42507.0,6.0,2,0.0
2024-10-28 02:55:00+00:00,42504.0,42505.0,42504.0,42505.0,7.0,2,0.0
